"logFC" "logCPM" "F" "PValue"
"EleInSChr2g075380-mRNA-1" 0.344194709689731 3.24653763396449 10.7510304181773 0.00446494011656074
"EleInSChr2g075390-mRNA-1" 0.218973813641119 5.59900017511255 9.81351626777484 0.00611022340453395
"EleInSChr2g075450-mRNA-1" -0.198373202709536 3.88131494061058 7.92621041750234 0.0119809075527703
"EleInSChr2g075400-mRNA-1" -0.0974870996525081 2.39337097526086 0.385912141968598 0.542762044928088
"EleInSChr2g075460-mRNA-1" 0.298267832796898 5.4898894537082 3.97340332453351 0.062657556022134
"EleInSChr2g075410-mRNA-1" -0.133786549414335 4.35283963768779 0.995695924926274 0.332456770415862
"EleInSChr2g075470-mRNA-1" 0.278476792000405 4.36057845509139 11.292197378105 0.00374626433495345
"EleInSChr2g075420-mRNA-1" -0.089669132336853 7.21029982903499 2.03728518869278 0.17173718399131
"EleInSChr2g075430-mRNA-1" 0.19702836847135 4.46359753585034 3.07734822557665 0.0975406158890074
"EleInSChr2g075440-mRNA-1" -0.264012402024871 5.19246951346341 12.0872367291191 0.00291490626904724
"EleInSChr2g075500-mRNA-1" -0.035506132047788 1.19240923172189 0.0175422163628181 0.896198100008079
"EleInSChr2g075530-mRNA-1" 0.280190989327455 3.85369352228282 2.06415954513883 0.169090488672742
"EleInSChr2g075570-mRNA-1" -0.115045881644744 0.675157658497017 0.27320402262763 0.607989381961106
"EleInSChr2g075510-mRNA-1" 0.228262710755873 5.65780253832761 4.51339707697258 0.0487207511785441
"EleInSChr2g075550-mRNA-1" -0.396252388367942 4.1792281647613 15.5220432658308 0.00107074931140565
"EleInSChr2g075520-mRNA-1" -0.111095990662811 0.171413921887493 0.0711238531932266 0.792940860054127
"EleInSChr2g075590-mRNA-1" -0.0168897019395603 2.80469904828028 0.0274552135789226 0.870366147187384
"EleInSChr2g075640-mRNA-1" 0.21378495814513 0.240596745116373 0.122620171272807 0.73054503915861
"EleInSChr2g075740-mRNA-1" -0.0677024280145903 1.48325659676216 0.219159699227367 0.645674114638703
"EleInSChr2g075650-mRNA-1" 1.17938900980515 7.6068684825978 204.145807378352 7.49285831110736e-11
"EleInSChr2g075660-mRNA-1" 0.0985072644986845 9.70850004373941 1.77958145743916 0.199936266471399
"EleInSChr2g075770-mRNA-1" 0.62752259686628 4.12722250973217 7.04968995865112 0.0167417759025421
"EleInSChr2g075620-mRNA-1" 0.358430554813086 4.83467770847822 11.3424579768468 0.00368642663063575
"EleInSChr2g075670-mRNA-1" -0.300371795249819 6.59995201640311 1.63969828229122 0.217698388169216
"EleInSChr2g075750-mRNA-1" 0.00207441904182669 3.87713049424075 0.000111541389575755 0.991697373567316
"EleInSChr2g075630-mRNA-1" -0.274374689215796 2.71165843639877 3.71159557603935 0.0710590340448267
"EleInSChr2g075680-mRNA-1" -0.136425684970348 3.3861645199509 2.49213361397529 0.132987987831684
"EleInSChr2g075690-mRNA-1" -0.0593527095280501 0.110026355356612 0.00690150836751349 0.93476972811107
"EleInSChr2g075720-mRNA-1" -0.0381372087017551 4.89454609252376 0.0650300612723626 0.801799154088743
"EleInSChr2g075700-mRNA-1" 0.0466682895142594 2.01125470028844 0.191990446820813 0.666825701721145
"EleInSChr2g075780-mRNA-1" 0.075377380352603 5.89858635151737 0.885897360226157 0.359879023849335
"EleInSChr2g075870-mRNA-1" 0.512843678109656 -1.56314203096292 0.586250844035133 0.454455643725523
"EleInSChr2g075790-mRNA-1" 0.124928078850698 4.27769309526916 0.568940755734842 0.461083088522709
"EleInSChr2g075840-mRNA-1" 0.346433863714665 1.72475661278751 3.98648139485819 0.0622692589346342
"EleInSChr2g075800-mRNA-1" -0.0625879159548642 3.00594606161226 0.399802856949013 0.535669926780879
"EleInSChr2g075860-mRNA-1" -1.99528868112723 -1.67657499144078 7.37280202453105 0.014772751213254
"EleInSChr2g075930-mRNA-1" -0.506653062448324 2.26834449910419 10.2911706076651 0.00519942782074507
"EleInSChr2g075940-mRNA-1" -0.583306267247362 1.84565726461876 2.77504626892998 0.114207664692005
"EleInSChr2g075950-mRNA-1" -0.102493479651728 4.31255612223789 1.3307249571424 0.264763277613375
"EleInSChr2g075960-mRNA-1" -0.306486947729829 5.3956147889075 5.54903625262512 0.0308641370173985
"EleInSChr2g075970-mRNA-1" -0.0452060511616269 4.69796979821581 0.386321470167692 0.542550513879788
"EleInSChr2g075910-mRNA-1" -0.127896766457818 5.88036227551291 4.78748995736226 0.0430411346231516
"EleInSChr2g076030-mRNA-1" 0.498983170815458 -0.576544601271367 1.02809270220617 0.324933694719431
"EleInSChr2g076040-mRNA-1" 1.45613927194121 1.77260796346186 12.1651043639134 0.00284534747664448
"EleInSChr2g075920-mRNA-1" 1.65971509453555 4.08844570097948 103.792293600668 1.27317455065325e-08
"EleInSChr2g076080-mRNA-1" 0.0672657557585822 5.34027239225707 1.15755542056009 0.297124256412378
"EleInSChr2g076090-mRNA-1" -2.17497492601389 1.86656958535343 55.6549002322043 9.79485816004097e-07
"EleInSChr2g076050-mRNA-1" 0.0407209536199253 4.04794210132808 0.157756241703022 0.696212274242002
"EleInSChr2g076140-mRNA-1" 0.135997888002247 0.900512322764352 0.532367423427052 0.475626005327349
"EleInSChr2g076150-mRNA-1" 0.275869338018608 8.46229082438706 8.37842026026187 0.0101393979747762
"EleInSChr2g076100-mRNA-1" -0.179816271910516 1.10222437408389 1.00210682458824 0.330948733488867
"EleInSChr2g076110-mRNA-1" -0.297075251632173 3.85045150068022 7.37501536267986 0.0147602034239831
"EleInSChr2g076120-mRNA-1" 0.0469512596803846 3.71446513980744 0.0986125260418441 0.757352138833049
"EleInSChr2g076060-mRNA-1" -0.264421033740831 5.08594734730424 14.7448576065919 0.00132880073512979
"EleInSChr2g076170-mRNA-1" -0.00790429973720475 3.99748466262598 0.00204470191634326 0.964464348747788
"EleInSChr2g076220-mRNA-1" -0.241345583096179 4.53350024657052 4.9511570465556 0.0400152805255989
"EleInSChr2g076180-mRNA-1" 0.0943840110105986 3.01822745970884 0.786181186367696 0.387726628533421
"EleInSChr2g076230-mRNA-1" 0.894593507712011 0.815838499044787 14.7523387989414 0.00132600496035658
"EleInSChr2g076190-mRNA-1" 0.828013323493596 3.38644751947107 24.9432595565972 0.000113489202458676
"EleInSChr2g076250-mRNA-1" -1.41178581612935 2.68717889687258 3.14139468368443 0.0943910759637482
"EleInSChr2g076210-mRNA-1" -0.694972364379015 0.780488212919819 4.36681356254507 0.0521120568707192
"EleInSChr2g076280-mRNA-1" -0.30794919493929 3.15417876723517 3.49620576976538 0.0789721292137159
"EleInSChr2g076300-mRNA-1" 0.0564514977962811 8.20802170582822 0.124561409540026 0.728511556681806
"EleInSChr2g076340-mRNA-1" -0.537661870209019 2.45953700384764 21.5689291822307 0.000236774047125918
"EleInSChr2g076370-mRNA-1" -0.081412471379814 2.24741941392267 0.568387917414957 0.461297376275077
"EleInSChr2g076430-mRNA-1" -0.437906116015864 4.46348398288971 43.8769827025287 4.48174166440906e-06
"EleInSChr2g076410-mRNA-1" -0.305571603156975 4.79149513445489 8.38514954741663 0.0101145308082993
"EleInSChr2g076380-mRNA-1" -0.0989129231490876 3.63940467803995 0.15776089770507 0.696208034169225
"EleInSChr2g076390-mRNA-1" 1.0209502812308 5.83413777790463 124.692671941094 3.27566502125675e-09
"EleInSChr2g076450-mRNA-1" 0.442858416907288 -0.204042210058215 1.41116453614049 0.251324200225778
"EleInSChr2g076420-mRNA-1" 0.698979426956993 3.05885402982468 56.3450082907212 9.03178472102157e-07
"EleInSChr2g076400-mRNA-1" 0.494629984209765 5.60525339374578 26.8201091236102 7.74225764967372e-05
"EleInSChr2g076620-mRNA-1" 1.04700697953153 -1.14487222514556 3.55859999401862 0.0765779873445482
"EleInSChr2g076470-mRNA-1" -0.0570364889585065 0.080836811705736 0.00544527786389943 0.942043955671733
"EleInSChr2g076480-mRNA-1" 1.13336829235451 0.361202086113163 7.62777843128211 0.0134037495525701
"EleInSChr2g076490-mRNA-1" 1.1241487831024 -0.0629313623337765 4.52633196228617 0.048433966487121
"EleInSChr2g076500-mRNA-1" 0.397800250469234 2.99289603338788 11.2086131507925 0.0038482159795709
"EleInSChr2g076540-mRNA-1" 0.0207248718064386 5.25937914240361 0.0624078618523514 0.805747382422721
"EleInSChr2g076550-mRNA-1" 0.116306622493782 2.34846161303559 1.53918125331677 0.231722030071108
"EleInSChr2g076600-mRNA-1" 0.280774183781225 0.591491766790948 1.85364137855089 0.1912736483945
"EleInSChr2g076560-mRNA-1" -0.519453293300814 3.41674884182977 10.7968411930742 0.00439842383067575
"EleInSChr2g076520-mRNA-1" 0.0832351336811683 5.19584705204452 0.993357751145502 0.333009193657384
"EleInSChr2g076570-mRNA-1" 0.208598084047638 6.99455697775469 4.88354913165134 0.041234458570566
"EleInSChr2g076640-mRNA-1" 0.198264593940855 6.4338390518719 2.15900729207479 0.160143523508718
"EleInSChr2g076650-mRNA-1" -0.358717104865883 2.99019972290457 12.3570388383324 0.00268173701657909
"EleInSChr2g076660-mRNA-1" -0.29353407397492 4.03830698443581 11.116752431919 0.00396388747263056
"EleInSChr2g076670-mRNA-1" -0.005326478956572 6.81758809389831 0.0100914429821538 0.921166720128566
"EleInSChr2g076740-mRNA-1" 0.162660490890648 4.07862831764359 5.9345820661154 0.0262397520331006
"EleInSChr2g076630-mRNA-1" -0.113744094715761 4.52262922473246 1.92462998684643 0.183408364886554
"EleInSChr2g076680-mRNA-1" 0.415531197540265 4.05520221626628 2.16849940418858 0.159280626979759
"EleInSChr2g076690-mRNA-1" -0.349462888334703 4.10285907304334 21.0621327595127 0.000265985518029911
"EleInSChr2g076700-mRNA-1" -0.0143664426526329 3.54351935837315 0.0212274899354294 0.885888137490117
"EleInSChr2g076710-mRNA-1" -0.0115748662779845 6.18461084624274 0.0685241095156241 0.79666817491315
"EleInSChr2g076720-mRNA-1" 0.296447179973197 5.91287670009721 28.5844411496038 5.48805502068603e-05
"EleInSChr2g076780-mRNA-1" -0.210904528580763 3.43448774130663 5.00638107381768 0.0390501825715425
"EleInSChr2g076790-mRNA-1" 0.0114848729857288 6.43382204619776 0.0387354718227269 0.846325935585914
"EleInSChr2g076840-mRNA-1" 0.328530002291607 3.52432648889998 13.011709504901 0.00219839403774785
"EleInSChr2g076800-mRNA-1" -0.43126112237387 4.14889436260759 17.0011199806896 0.000720861188731457
"EleInSChr2g076810-mRNA-1" 0.368186677020083 3.52098925008826 6.05348813416402 0.024977469576118
"EleInSChr2g076850-mRNA-1" -0.421987566779496 2.74890351689799 17.1905900823936 0.00068616988225324
"EleInSChr2g076750-mRNA-1" -0.177532459191118 3.62962319354915 1.88805952306022 0.187408557505971
"EleInSChr2g076760-mRNA-1" -0.5942933571749 4.54737389298321 3.42460278494302 0.0818289082336119
"EleInSChr2g076820-mRNA-1" -0.294113900115415 1.86626956430931 3.47880626503016 0.079655385749861
"EleInSChr2g076830-mRNA-1" -0.21741218900375 3.13702868722764 0.233523062649784 0.63513759415679
"EleInSChr2g076770-mRNA-1" -0.132829357113648 4.02782703697939 1.61905064798078 0.220488144287071
"EleInSChr2g076860-mRNA-1" -0.135769661868212 2.43834963832658 1.32109111244038 0.266436012318612
"EleInSChr2g076890-mRNA-1" -0.450461904085862 8.88645453950853 5.78216986358544 0.0279659012287489
"EleInSChr2g076900-mRNA-1" 0.267381653098378 6.59978771111567 4.09634421725935 0.0591157340940236
"EleInSChr2g076970-mRNA-1" -0.312607741452703 2.25197724773963 1.86555669247615 0.189924361286809
"EleInSChr2g076940-mRNA-1" -1.15707700477616 2.83640494317528 19.9359401310315 0.000346541742450707
"EleInSChr2g076950-mRNA-1" 0.209526308924156 3.29988301843183 3.81232500141844 0.0676794971838552
"EleInSChr2g076960-mRNA-1" 0.406082351606917 4.46167034395787 7.9859204864487 0.0117172688535516
"EleInSChr2g076910-mRNA-1" 0.339573717998801 0.993298013691269 1.10654931093571 0.307672867514464
"EleInSChr2g076920-mRNA-1" -0.254119089026699 4.71528472606939 4.45714543600576 0.0499910183369075
"EleInSChr2g076930-mRNA-1" 0.0628117191756617 3.4482844578512 0.316566368746231 0.581081306945102
"EleInSChr2g077000-mRNA-1" 0.571390133595783 2.47506937395984 2.94269941963203 0.104578883204131
"EleInSChr2g077010-mRNA-1" 0.150375046948319 3.95765143378347 3.35354267206476 0.0847851018901388
"EleInSChr2g077050-mRNA-1" 0.118941941439054 3.17523727362456 0.400128537376696 0.535505743444845
"EleInSChr2g077030-mRNA-1" 2.05357256878446 -0.0313410218952564 7.42600713394473 0.0144744494215934
"EleInSChr2g076990-mRNA-1" 0.216101448018552 1.06850938270026 1.04153469062211 0.321882292512617
"EleInSChr2g077020-mRNA-1" 0.114885989399141 2.93042656742968 1.92932305111761 0.18290278344415
"EleInSChr2g077040-mRNA-1" 0.705917898302862 1.90213842372361 39.3598455346253 8.71624852180423e-06
"EleInSChr2g077080-mRNA-1" 0.0426681151308718 6.10371125461467 0.0562019402969205 0.81545862174239
"EleInSChr2g077090-mRNA-1" -0.121373454450261 7.29402480192988 2.55379914477643 0.128594865345226
"EleInSChr2g077160-mRNA-1" -0.0755695230227277 4.73822140465855 1.40097946208983 0.252975350715454
"EleInSChr2g077100-mRNA-1" -0.197631450378044 5.48061563652768 9.79034748688993 0.00615878307073059
"EleInSChr2g077110-mRNA-1" -0.142525023732947 5.01400054486814 5.35710270592664 0.0335106311735667
"EleInSChr2g077060-mRNA-1" 0.435109343989277 7.09517226108894 18.4573186476606 0.000497117706536848
"EleInSChr2g077120-mRNA-1" -0.0826044623372372 4.44493721861755 0.805815238291685 0.381996868327838
"EleInSChr2g077130-mRNA-1" -0.688512071847058 5.30082171429282 38.7596875360095 9.56088356841026e-06
"EleInSChr2g077140-mRNA-1" 0.69310502048061 -0.840390049643853 5.94012402750851 0.026179323062607
"EleInSChr2g077070-mRNA-1" 0.0567394002122601 3.50705954713923 0.204213426561535 0.657098991043701
"EleInSChr2g077150-mRNA-1" 0.190909455718099 5.09517394989952 5.5679480360353 0.0306166055801233
"EleInSChr2g077240-mRNA-1" 0.243358770469406 2.92631494529674 1.93681772585941 0.182098990052658
"EleInSChr2g077180-mRNA-1" -0.175501103087475 4.1671344525909 8.2806484181957 0.0105086298236954
"EleInSChr2g077250-mRNA-1" -0.646165242513207 5.66984812532261 39.6104590130915 8.38854446106064e-06
"EleInSChr2g077190-mRNA-1" 1.4870935277304 0.503786798565754 17.0085976109918 0.000719455303902256
"EleInSChr2g077260-mRNA-1" 0.565020503581354 2.65648592763056 10.5355834390378 0.00479337688533202
"EleInSChr2g077200-mRNA-1" -0.322369744673528 1.47865764623128 4.20402103689299 0.0562039086574657
"EleInSChr2g077210-mRNA-1" 0.125731471013316 4.64836262581018 1.41676147792995 0.250422874759353
"EleInSChr2g077220-mRNA-1" -0.0102283379064415 3.25926465892606 0.0122717457713068 0.913100096888611
"EleInSChr2g077270-mRNA-1" 0.53791830222269 4.82260987890835 2.52980232953331 0.130283249730936
"EleInSChr2g077320-mRNA-1" 0.679328660113201 -1.15126290437189 0.772275076744207 0.391863139730672
"EleInSChr2g077280-mRNA-1" -0.0591170948218244 3.48964509452583 0.167673916680778 0.687341123883878
"EleInSChr2g077290-mRNA-1" -0.312861370762701 1.57130853735127 2.06434257617152 0.169072636928446
"EleInSChr2g077300-mRNA-1" -0.0377905378472949 5.44004844006982 0.504709451948536 0.487146828494322
"EleInSChr2g077310-mRNA-1" -0.136015931023865 3.59451955540669 0.31155593380985 0.584061688446646
"EleInSChr2g077330-mRNA-1" 1.00417882108079 5.24963373276349 3.59005776348547 0.0754032898802465
"EleInSChr2g077340-mRNA-1" 0.115249461025902 3.90733625640078 3.03808597727375 0.0995330754750906
"EleInSChr2g077440-mRNA-1" -0.280174442702493 2.23680901942641 4.01774111978043 0.061352445220088
"EleInSChr2g077400-mRNA-1" 0.132230961710479 1.8265604480632 0.208464788428138 0.653798752641556
"EleInSChr2g077350-mRNA-1" 1.33552885929046 -0.964530130914656 5.5925321310606 0.0302982263518945
"EleInSChr2g077360-mRNA-1" 0.0654823377890217 0.0587862239205927 0.0468965366747966 0.831152159951625
"EleInSChr2g077370-mRNA-1" 0.239293031866762 1.00292819096985 1.39412396837574 0.25409476149642
"EleInSChr2g077380-mRNA-1" 0.48218402457542 8.95792484420841 10.52413624277 0.00481157557259104
"EleInSChr2g077410-mRNA-1" 0.217387045353462 4.8761925268749 10.2898187160402 0.00520177918901313
"EleInSChr2g077390-mRNA-1" 0.0325949579557476 6.50889884502429 0.47219433172876 0.501320346688397
"EleInSChr2g077540-mRNA-1" -0.329120647739506 0.462421307498337 1.06229579054635 0.317247515822808
"EleInSChr2g077470-mRNA-1" 0.003921458695444 3.9015907661195 0.00203357654452382 0.964561087060405
"EleInSChr2g077490-mRNA-1" 0.253745913850839 5.8992436463804 2.86637563515833 0.108836963140368
"EleInSChr2g077550-mRNA-1" -0.112758000929844 -0.000250594685729701 0.113042921378836 0.740853029352856
"EleInSChr2g077520-mRNA-1" 0.314455087188531 6.85400512239623 9.51318030060008 0.00677482113634491
"EleInSChr2g077560-mRNA-1" -0.0583175293958404 3.37141129274631 0.0587696533081305 0.81137477075135
"EleInSChr2g077530-mRNA-1" -0.205020657473114 3.38299572744948 1.94527014290535 0.181197763961383
"EleInSChr2g077500-mRNA-1" -0.0172929105266096 1.01691113937574 0.00673059764682955 0.935580539609094
"EleInSChr2g077510-mRNA-1" 0.139129819689153 6.4968860746165 1.73685202472906 0.205160040511352
"EleInSChr2g077570-mRNA-1" -0.0461704744853341 4.88357354239922 0.114660676877824 0.739078343750019
"EleInSChr2g077600-mRNA-1" -0.267959086673606 3.18817773379411 5.2444909307559 0.0351843909668742
"EleInSChr2g077580-mRNA-1" 0.16529000110616 2.83471459619968 2.68941955140882 0.119533876726788
"EleInSChr2g077590-mRNA-1" 0.201764040775029 3.25161181527843 3.06238155965721 0.0982944972546699
"EleInSChr2g077610-mRNA-1" 0.0353428642559826 5.59472451141202 0.190117783797015 0.66834855904066
"EleInSChr2g077620-mRNA-1" 0.409222868071702 2.257135053445 13.6007673585315 0.00184604469916054
"EleInSChr2g077630-mRNA-1" -0.658474955009758 1.03376590478526 9.53020585527332 0.00673503287931674
"EleInSChr2g077810-mRNA-1" -0.065099723918907 2.70023263694243 0.194647806113493 0.664679962387701
"EleInSChr2g077650-mRNA-1" -0.0849423529492681 3.60885222453482 0.524326218961561 0.478927230915602
"EleInSChr2g077690-mRNA-1" -1.0997158217999 2.35287526168768 66.1195533097853 3.09209353806737e-07
"EleInSChr2g077700-mRNA-1" 0.17050502168455 5.58764978203438 7.18526225036372 0.0158813579067526
"EleInSChr2g077660-mRNA-1" -0.0713416522100933 3.5952959321939 0.605938623102513 0.447105596482865
"EleInSChr2g077710-mRNA-1" 0.0641948616391671 3.50139035218019 0.678616353349515 0.421561006252743
"EleInSChr2g077820-mRNA-1" -1.24533227163323 0.281139347903337 16.7529706768635 0.000769313141507533
"EleInSChr2g077720-mRNA-1" -0.921785625511606 4.99149942820176 11.5279966915109 0.00347467865584345
"EleInSChr2g077670-mRNA-1" -2.41186369111104 1.59667758777281 21.6073239125844 0.000234712022812012
"EleInSChr2g077680-mRNA-1" -0.802220320792209 3.60533277943361 33.1832452127716 2.38035385287927e-05
"EleInSChr2g077730-mRNA-1" 0.144682720688266 7.54834849042524 1.60170618223751 0.222867109647448
"EleInSChr2g077770-mRNA-1" 0.163750663782443 -1.30263353146385 0.187656374556203 0.670363927881578
"EleInSChr2g077740-mRNA-1" -0.15154789108959 2.70645796931541 0.299588338059062 0.591310931988129
"EleInSChr2g077750-mRNA-1" -0.0404301900562478 4.48512714563797 0.054120510687553 0.818842176967107
"EleInSChr2g077760-mRNA-1" -0.900500974620739 0.962113390025905 8.73885534895446 0.00889970702153312
"EleInSChr2g077830-mRNA-1" 0.425923946855498 7.84098363809612 9.91840738156816 0.00589572444036118
"EleInSChr2g077880-mRNA-1" 0.0525554527921732 3.61789622590687 0.336734613485518 0.569393057656265
"EleInSChr2g077840-mRNA-1" -0.485749402542524 10.2386581971756 7.2851740072978 0.01527940970421
"EleInSChr2g077860-mRNA-1" 0.115672499696474 3.37888505526058 1.02276780899658 0.326153681167697
"EleInSChr2g077850-mRNA-1" 0.0943923241187662 4.11346324724752 0.798864702647426 0.384010666813956
"EleInSChr2g077980-mRNA-1" 0.025758340426909 -0.731548609931718 0.00681836197390504 0.935162901234738
"EleInSChr2g077930-mRNA-1" -0.211710484760025 5.84585803659608 18.9070957440806 0.000444690414425301
"EleInSChr2g077890-mRNA-1" 0.0958405621449903 6.69777616308868 1.59893142825015 0.223250746846647
"EleInSChr2g077960-mRNA-1" -2.6301971635938 2.20917947874383 6.26178125700232 0.022929865510518
"EleInSChr2g077900-mRNA-1" -0.133365403800142 3.80348135717417 2.76364469462524 0.11490019646405
"EleInSChr2g077940-mRNA-1" 0.0899324724993268 5.385105021598 1.37519908746131 0.257218975971885
"EleInSChr2g077950-mRNA-1" 0.0507997753085384 4.61186841044945 0.142083472809227 0.710919304125111
"EleInSChr2g077910-mRNA-1" -1.61764620669378 2.03833101806487 69.8120560708435 2.13190062368585e-07
"EleInSChr2g077920-mRNA-1" -0.0419735350312517 5.31859709718622 0.542759536244424 0.471416312478483
"EleInSChr2g077990-mRNA-1" 0.749012492041593 4.1305910851648 11.8909145562906 0.00309894225531537
"EleInSChr2g078060-mRNA-1" 0.00254575025515661 7.48338813123285 8.58148873843026e-05 0.992717495470069
"EleInSChr2g078070-mRNA-1" -0.0463072803505394 1.56851240448772 0.0272740965748362 0.870790328447192
"EleInSChr2g078080-mRNA-1" -0.133102616164489 6.89927121208062 2.65937621162295 0.121473024735504
"EleInSChr2g078130-mRNA-1" -1.17408352158366 -0.224230932990167 18.953497528972 0.00043964451185381
"EleInSChr2g078090-mRNA-1" -0.23784080344388 4.69005074194551 8.98296027870612 0.00815766365878119
"EleInSChr2g078140-mRNA-1" 1.03851901018546 4.31628621527924 178.977496505534 2.08672770790371e-10
"EleInSChr2g078150-mRNA-1" 0.236792266394931 4.13033784872686 5.82104039440329 0.0275136338973313
"EleInSChr2g078160-mRNA-1" 2.32090746818683 1.41127686721443 6.84762926423343 0.0181244824961415
"EleInSChr2g078180-mRNA-1" 0.725223954094372 -1.32805434689613 3.12320069696488 0.095273351590841
"EleInSChr2g078170-mRNA-1" 0.190304050713579 3.19413356085775 5.60384437097644 0.0301530022783822
"EleInSChr2g078100-mRNA-1" 1.23763813471762 4.98079145252003 100.856776046745 1.56987625513748e-08
"EleInSChr2g078110-mRNA-1" -0.0554731392869159 2.97047083102341 0.22994940153128 0.637720773267025
"EleInSChr2g078190-mRNA-1" 0.425072446431273 7.23311759561963 18.5917002253451 0.000480760734268608
"EleInSChr2g078120-mRNA-1" -0.162148850112415 3.90004382172592 2.71200543065327 0.118100537565999
"EleInSChr2g078360-mRNA-1" 0.565657816357166 3.80601083319904 43.2131776709409 4.92592547551447e-06
"EleInSChr2g078200-mRNA-1" 0.141765594418119 5.27506074305563 1.00488533967157 0.3302981386208
"EleInSChr2g078210-mRNA-1" 0.129681220836024 3.23894470899053 3.01267202797324 0.100848572857214
"EleInSChr2g078220-mRNA-1" -0.140291771019135 6.02432159365522 2.28788353222368 0.148900316473747
"EleInSChr2g078250-mRNA-1" -0.0794016411577354 3.38848504842495 0.152274350401964 0.701255912975979
"EleInSChr2g078340-mRNA-1" 0.429307971585838 -0.58418049260704 2.41400950478433 0.138817751952129
"EleInSChr2g078230-mRNA-1" -1.94296713585215 2.69513728742438 63.3943024324427 4.11330276744013e-07
"EleInSChr2g078240-mRNA-1" 0.0400885626627696 4.35216651239988 0.0962284307240551 0.760204068240038
"EleInSChr2g078330-mRNA-1" -0.014686625419808 0.834618995394114 0.0048563377311861 0.945262082673542
"EleInSChr2g078260-mRNA-1" 0.1488463035902 5.23486543493563 2.39795951110834 0.140053581323169
"EleInSChr2g078320-mRNA-1" 0.0824212210232593 2.34001524965532 0.356121007737726 0.558595077637483
"EleInSChr2g078310-mRNA-1" 1.10001738733436 -0.041630163067522 24.9752883198983 0.000112734031279369
"EleInSChr2g078450-mRNA-1" 0.0452818857062579 3.84349546736368 0.147000671118068 0.706208362333989
"EleInSChr2g078460-mRNA-1" 0.972389451739149 4.29196749155835 37.4400168054255 1.17602526541086e-05
"EleInSChr2g078410-mRNA-1" -0.712906709532449 3.43737266193989 44.4384337504503 4.14087035961534e-06
"EleInSChr2g078470-mRNA-1" 0.657937093038303 1.99852000195076 23.4836379163116 0.000154751724214517
"EleInSChr2g078480-mRNA-1" -0.0556216966894203 3.76742274809035 0.162169470956855 0.692225580893718
"EleInSChr2g078490-mRNA-1" 0.514634794148777 5.29801823479349 9.54556809146336 0.00669935830145732
"EleInSChr2g078420-mRNA-1" 0.532925502478575 6.14628394440032 7.34354005584418 0.014939787107455
"EleInSChr2g078430-mRNA-1" 0.117991413078984 1.86652073387518 0.99800017401604 0.331913627422979
"EleInSChr2g078440-mRNA-1" 0.252282185745982 3.30346693762089 13.4744877124029 0.00191587184197849
"EleInSChr2g078560-mRNA-1" -0.808363005453261 -0.827052454839605 7.84095625797736 0.0123690786113702
"EleInSChr2g078500-mRNA-1" -0.123695599055017 5.22073193115143 1.88410621398197 0.18784749658927
"EleInSChr2g078510-mRNA-1" -0.345265049482847 3.61635158826231 4.59859086620516 0.0468673685850947
"EleInSChr2g078520-mRNA-1" -0.581377654473234 2.82324160148028 10.0673519185915 0.00560559431481566
"EleInSChr2g078530-mRNA-1" 0.134378819451864 7.67962590807833 1.78249682134678 0.199586020622848
"EleInSChr2g078580-mRNA-1" 0.115450500382106 4.36868829740279 1.23348987625408 0.282313598459317
"EleInSChr2g078550-mRNA-1" 0.21783734714454 0.120505165284854 0.346334815321197 0.563994511300752
"EleInSChr2g078570-mRNA-1" 0.27606170239083 -1.33323790856509 0.558502686355991 0.465157097578004
"EleInSChr2g078610-mRNA-1" -0.248420001156392 5.90874093169557 2.55155256716477 0.128751805211311
"EleInSChr2g078660-mRNA-1" -0.454904072619681 2.80111074654158 12.2877032184455 0.00273958623799962
"EleInSChr2g078620-mRNA-1" 0.303348016987883 3.62485338174091 3.77206710664642 0.0690071151169711
"EleInSChr2g078630-mRNA-1" 0.666847594378271 11.3791255000285 17.8152747909068 0.000584405015817885
"EleInSChr2g078680-mRNA-1" 1.52297548062639 4.97769819685666 32.683210254246 2.59639592573721e-05
"EleInSChr2g078710-mRNA-1" -0.0189947289959267 4.75349124404113 0.0112908054737159 0.916631183482027
"EleInSChr2g078690-mRNA-1" 0.492165467627284 2.85531756418266 5.46943902193616 0.031931442747829
"EleInSChr2g078640-mRNA-1" -0.587558488276807 4.00744694133045 33.2445755240316 2.35527086074296e-05
"EleInSChr2g078650-mRNA-1" -0.36821729541885 3.16762927699371 1.26373089434581 0.276692727398966
"EleInSChr2g078750-mRNA-1" -0.169130771850168 7.7699303043998 7.62963181353245 0.0133943405924748
"EleInSChr2g078800-mRNA-1" 0.695435819728534 0.652192241057569 9.32551379286889 0.00723145958081014
"EleInSChr2g078760-mRNA-1" 0.230312156383109 5.07481684028144 4.25230504473994 0.0549525623798791
"EleInSChr2g078960-mRNA-1" 0.576168047713291 1.53663814964555 2.96566747595395 0.103336593315494
"EleInSChr2g078870-mRNA-1" 0.0982142165964257 3.37842712757514 1.92459961710106 0.183411642285943
"EleInSChr2g078830-mRNA-1" -0.446278438046196 1.49577176725313 2.09171286190112 0.166429149269742
"EleInSChr2g078840-mRNA-1" -1.26372317945091 4.55316485107565 32.1207281042576 2.86607168601177e-05
"EleInSChr2g078890-mRNA-1" 0.436854592804008 0.335414286711889 1.75720423903044 0.20265065793614
